Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-54.14146	-118.6575	64.51604	0.9161736	1.162781	0.912173	0.0878266	0.3656209
6	-56.80424	-122.4095	65.60524	0.9161736	0.3287266	0.749833	0.250167	0.339091
12	-65.72146	-131.3167	65.59524	0.7851282	0.4222782	0.548056	0.451944	0.6037327
18	-60.42846	-126.3354	65.9069	0.3143141	0.5253056	0.614581	0.385419	0.5212199
24	-59.85931	-124.3996	64.54032	0.8649526	1.243624	0.929159	0.070841	0.5212199
30	-61.39197	-125.8192	64.42723	0.8461866	1.378917	0.613749	0.386251	0.6136928
36	-54.9736	-120.554	65.58041	0.2094161	0.8414959	0.798502	0.201498	0.5707286
42	-61.48448	-127.3732	65.88873	0.1633885	0.5786317	0.579966	0.420034	0.3187655
48	-61.19434	-124.8273	63.63296	0.2725794	4.153822	0.872228	0.127772	0.6694991
54	-76.31672	-141.8398	65.52311	0.6917511	0.400015	0.657582	0.342418	0.9159764
60	-61.67804	-127.0912	65.41317	0.5751333	0.4952009	0.683659	0.316341	0.9757163
66	-59.10863	-123.994	64.88542	0.4866898	1.25563	0.595496	0.404504	0.3985011
72	-58.74772	-123.9865	65.23874	0.1928915	0.6824976	0.74691	0.25309	1.232029
78	-66.23987	-130.4559	64.21606	0.6584783	1.207894	0.709251	0.290749	1.232029
84	-59.00384	-124.3872	65.38336	0.1347233	0.8565068	0.776967	0.223033	0.9560859
90	-59.16823	-124.1105	64.94223	0.2703202	1.162762	0.648945	0.351055	0.9560859
96	-60.64358	-124.8355	64.19193	0.9136215	1.636178	0.664826	0.335174	0.4697848
102	-54.09996	-119.3741	65.27412	0.154738	1.195455	0.664826	0.335174	0.6031883
108	-64.80244	-131.1023	66.29988	0.02421796	0.4593479	0.664826	0.335174	0.4382487
114	-62.76463	-126.9234	64.15872	0.6969812	2.020354	0.736472	0.263528	0.5714314
120	-60.44751	-126.0173	65.56978	0.03666711	0.8437146	0.48977	0.51023	0.8745543
126	-63.45214	-128.9439	65.49176	0.1824169	0.8437146	0.800362	0.199638	0.7895974
132	-60.24155	-125.7332	65.49163	0.5461455	0.5581079	0.671878	0.328122	0.80403
138	-61.46675	-127.58	66.11326	0.678143	0.2190726	0.590691	0.409309	0.7092367
144	-63.99675	-129.135	65.13822	0.7155908	0.7942781	0.590691	0.409309	0.5017818
150	-63.43216	-126.5429	63.11075	1.004696	3.189117	0.802879	0.197121	0.2532103
